original,v2,v3,v4,v5,v6
1.791848173,-1.686867625,-0.185567187,0.715506489,0.903394092,0.760018805
0.727805771,1.791029858,-1.686881939,-0.186743126,0.71280056,0.903006177
0.661303121,0.726755219,1.79084717,-1.687326696,-0.19251872,0.712356348
0.556798956,0.660238054,0.726624055,1.788708662,-1.698207626,-0.193230342
0.12928192,0.55571108,0.66011011,0.725003853,1.789654018,-1.699363995
-1.029764268,0.128100734,0.555588197,0.658522303,0.722330236,1.789527884
-1.723291905,-1.031198428,0.127998552,0.554051295,0.6556225,0.721888839
-1.058265404,-1.724877434,-1.031244484,0.126669898,0.550796057,0.655161399
0.518797442,-1.059705784,-1.724889908,-1.032008555,0.121960609,0.550303993
0.062779269,0.517701271,-1.05975046,-1.725316153,-1.040659939,0.121341876
-0.136728681,0.061583569,0.517580228,-1.060500648,-1.736326333,-1.041622083
0.414293277,-0.137967926,0.061484607,0.516061837,-1.069248969,-1.737493961
-0.972761997,0.413174298,-0.138057227,0.060188348,0.51267735,-1.070219558
-1.571285848,-0.974183715,0.413058315,-0.139256304,0.055252873,0.512174027
0.347790627,-1.5728382,-0.974232532,0.411590829,-0.144870337,0.054614436
0.39529252,0.346657133,-1.572858034,-0.975024368,0.407850908,-0.145567885
0.471295549,0.394169394,0.346544371,-1.573358324,-0.983481879,0.407316621
0.319289491,0.470189011,0.394054331,0.345109279,-1.583851507,-0.984427135
0.205284948,0.318149776,0.470070268,0.3925961,0.341143171,-1.584974097
-0.877758211,0.204120351,0.318038394,0.468575015,0.388791554,0.34058918
-1.732792284,-0.879159193,0.204014489,0.316617185,0.465028967,0.388251638
0.005776998,-1.734379886,-0.879212611,0.202648813,0.312554141,0.464511569
-0.013223759,0.004568856,-1.7343919,-0.880050725,0.198198022,0.311991706
-0.193730952,-0.014436049,0.004472655,-1.734813518,-0.888185113,0.197601808
-0.089226788,-0.194982639,-0.014531329,0.003204161,-1.745856009,-0.88910222
-0.307735496,-0.090455666,-0.195069179,-0.015790567,-0.001925187,-1.747026452
-1.048765026,-0.309012065,-0.090547266,-0.19624049,-0.02098454,-0.002580513
-1.742292663,-1.050203332,-0.309093084,-0.091769482,-0.202048396,-0.021645496
-1.229272219,-1.743882338,-1.050248468,-0.310208863,-0.097221953,-0.202762834
-0.203231331,-1.230749923,-1.743893892,-1.051003283,-0.316404516,-0.097905428
-0.136728681,-0.204485091,-1.230786318,-1.744310882,-1.059719292,-0.317152731
-0.098727167,-0.137967926,-0.204571171,-1.231453206,-1.755385686,-1.060687066
-0.117727924,-0.099958118,-0.138057227,-0.205737855,-1.240783148,-1.756558944
-1.115267676,-0.118963022,-0.100049258,-0.139256304,-0.211578073,-1.241804404
-1.818295691,-1.116720497,-0.119053242,-0.101266847,-0.144870337,-0.212295325
-0.127228302,-1.819901955,-1.116762413,-0.120261575,-0.10675163,-0.145567885
-0.051225274,-0.128465474,-1.819909829,-1.117484834,-0.125810983,-0.107437919
-0.032224516,-0.052445857,-0.128555235,-1.820289797,-1.126427029,-0.126502902
-0.298235117,-0.033440953,-0.052539298,-0.12975894,-1.831623099,-1.127414507
-0.440740796,-0.299509613,-0.033535314,-0.053780025,-0.13534066,-1.832818876
-1.067765783,-0.442046395,-0.299591092,-0.034785296,-0.059103247,-0.136035393
-1.884798341,-1.069208236,-0.442120974,-0.300711498,-0.040043894,-0.059775462
-0.165229817,-1.88641912,-1.069252453,-0.443171964,-0.306874839,-0.040710479
-0.117727924,-0.166475283,-1.886423773,-1.069998012,-0.449819988,-0.30762024
-0.203231331,-0.118963022,-0.166563203,-1.886771348,-1.078778646,-0.450607612
0.110281162,-0.204485091,-0.119053242,-0.167748397,-1.898330835,-1.079752049
-0.269733981,0.109095829,-0.204571171,-0.120261575,-0.173459366,-1.899546316
-0.640248746,-0.271002256,0.108994568,-0.205737855,-0.125810983,-0.174165359
-1.884798341,-0.64159789,-0.271085116,0.107675169,-0.211578073,-0.126502902
-0.108227545,-1.88641912,-0.641662808,-0.272219405,0.102901256,-0.212295325
-0.193730952,-0.10946057,-1.886423773,-0.642616616,-0.278285809,0.102276893
-0.298235117,-0.194982639,-0.10955125,-1.886771348,-0.649943198,-0.279022766
-0.155729438,-0.299509613,-0.195069179,-0.110764211,-1.898330835,-0.650789933
-0.27923436,-0.156972831,-0.299591092,-0.19624049,-0.116281307,-1.899546316
-1.039264647,-0.280504708,-0.157061211,-0.300711498,-0.202048396,-0.116970411
-1.713791527,-1.04070088,-0.280587108,-0.158251033,-0.306874839,-0.202762834
0.081780027,-1.715374982,-1.040746476,-0.28171677,-0.16392969,-0.30762024
0.062779269,0.080588473,-1.715387915,-1.041505919,-0.287815486,-0.164632868
0.167283434,0.061583569,0.080488592,-1.715818789,-1.050189616,-0.288555257
-0.032224516,0.166110542,0.061484607,0.079183076,-1.726796656,-1.051154575
-0.165229817,-0.033440953,0.166006521,0.060188348,0.074312226,-1.727961469
-0.773254046,-0.166475283,-0.033535314,0.164659356,0.055252873,0.073679419
-1.628288119,-0.77463222,-0.166563203,-0.034785296,0.160079315,0.054614436
0.442794413,-1.629852913,-0.774690697,-0.167748397,-0.040043894,0.159471842
-0.27923436,0.441681654,-1.629869987,-0.775579717,-0.173459366,-0.040710479
-0.421740039,-0.280504708,0.441564292,-1.63034251,-0.78335867,-0.174165359
-0.250733224,-0.423041491,-0.280587108,0.440082922,-1.641029566,-0.784244814
-0.298235117,-0.251997352,-0.42311699,-0.28171677,0.436439937,-1.642169046
-1.21977184,-0.299509613,-0.252081132,-0.424177235,-0.287815486,0.435914095
-1.504783198,-1.22124747,-0.299591092,-0.253224677,-0.430760635,-0.288555257
-0.079726409,-1.506321035,-1.221284326,-0.300711498,-0.259226456,-0.431542629
-0.573746096,-0.080953213,-1.506344089,-1.221955842,-0.306874839,-0.259957783
-0.773254046,-0.575080725,-0.081045274,-1.506876773,-1.231253472,-0.30762024
-0.326736253,-0.77463222,-0.575148863,-0.082272118,-1.51714377,-1.232271913
-0.526244203,-0.328016969,-0.774690697,-0.576135065,-0.087692277,-1.518246657
-1.134268433,-0.527568464,-0.328097069,-0.775579717,-0.583235461,-0.088372936
-1.428780169,-1.135725401,-0.527638903,-0.329203592,-0.78335867,-0.584062493
-0.127228302,-1.430301418,-1.135766397,-0.528648243,-0.335463869,-0.784244814
-0.250733224,-0.128465474,-1.430328152,-1.136479563,-0.535587078,-0.336217714
-0.402739281,-0.251997352,-0.128555235,-1.430897858,-1.145486382,-0.536400035
-0.421740039,-0.404036586,-0.252081132,-0.12975894,-1.440906357,-1.14647949
-0.469241932,-0.423041491,-0.404113005,-0.253224677,-0.13534066,-1.441986725
-1.096266918,-0.470553751,-0.42311699,-0.405182506,-0.259226456,-0.136035393
-1.41927979,-1.097715593,-0.47062695,-0.424177235,-0.411701282,-0.259957783
0.547298577,-1.420798965,-1.097758429,-0.471664057,-0.430760635,-0.412477646
0.091280405,0.546208628,-1.42082616,-1.098490105,-0.478409018,-0.431542629
0.499796685,0.090090925,0.546086205,-1.421400494,-1.107367675,-0.479205087
0.366791384,0.498696367,0.089990584,0.54455393,-1.431376681,-1.108349524
0.053278891,0.365662037,0.498576244,0.088680441,0.54126638,-1.432454234
-1.15326919,0.052081116,0.365548355,0.497067108,0.083841902,0.540771501
-1.76129342,-1.154730305,0.051982615,0.364104007,0.493617997,0.08321191
-0.288734738,-1.762887243,-1.154770382,0.050690983,0.360202524,0.493109044
-0.250733224,-0.290007161,-1.762897876,-1.155474291,0.045723196,0.359654163
0.737306149,-0.251997352,-0.2900891,-1.763305611,-1.164545735,0.045081945
-0.526244203,0.736257671,-0.252081132,-0.291214134,-1.774445039,-1.165544473
-0.459741553,-0.527568464,0.736126047,-0.253224677,-0.297345163,-1.775623927
-1.238772597,-0.461051299,-0.527638903,0.734501218,-0.259226456,-0.298087749
-1.561785469,-1.240252375,-0.461124958,-0.528648243,0.731859913,-0.259957783
-0.355237388,-1.563335748,-1.24028831,-0.462166693,-0.535587078,0.731421331
-0.47874231,-0.356524326,-1.563356042,-1.240950571,-0.468879342,-0.536400035
-0.497743067,-0.480056203,-0.356603045,-1.563860959,-1.250312825,-0.469672595
-0.554745339,-0.499061108,-0.480128942,-0.357695685,-1.57432183,-1.251336896
-0.640248746,-0.556075821,-0.499132927,-0.481161421,-0.364052899,-1.575441606
-1.267273733,-0.64159789,-0.556144879,-0.50015615,-0.487938695,-0.364815189
-1.76129342,-1.268759731,-0.641662808,-0.557140336,-0.506998048,-0.488737578
-0.364737767,-1.762887243,-1.268794287,-0.642616616,-0.564176108,-0.507802561
-0.041724895,-0.366026778,-1.762897876,-1.269442664,-0.649943198,-0.56499751
-0.374238146,-0.042943405,-0.366105037,-1.763305611,-1.278901855,-0.650789933
-0.060725652,-0.37552923,-0.043037306,-0.367193049,-1.774445039,-1.27993437
-0.27923436,-0.061948309,-0.375607029,-0.044282661,-0.373582575,-1.775623927
-1.200771083,-0.280504708,-0.06204129,-0.376690413,-0.04957357,-0.37434768
-1.76129342,-1.202242566,-0.280587108,-0.063277389,-0.383112252,-0.05024297
-0.298235117,-1.762887243,-1.202280342,-0.28171677,-0.068632924,-0.383880172
-0.317235874,-0.299509613,-1.762897876,-1.202961113,-0.287815486,-0.069307953
-0.307735496,-0.318514517,-0.299591092,-1.763305611,-1.212194118,-0.288555257
-0.250733224,-0.309012065,-0.318595077,-0.300711498,-1.774445039,-1.21320693
-0.621247989,-0.251997352,-0.309093084,-0.319706227,-0.306874839,-1.775623927
-1.590286605,-0.622592986,-0.252081132,-0.310208863,-0.325934192,-0.30762024
-1.951300991,-1.591843104,-0.622658824,-0.253224677,-0.316404516,-0.326685223
-1.561785469,-1.952936285,-1.591862018,-0.623621887,-0.259226456,-0.317152731
-0.906259347,-1.563335748,-1.952937718,-1.592353052,-0.630883844,-0.259957783
-0.792254804,-0.90766655,-1.563356042,-1.953252898,-1.60291086,-0.63172495
-0.934760482,-0.793637124,-0.907718587,-1.563860959,-1.965038572,-1.60403908
-1.029764268,-0.936173906,-0.793694682,-0.908542818,-1.57432183,-1.966273756
-1.580786226,-1.031198428,-0.936224563,-0.794574446,-0.916774143,-1.575441606
-1.989302506,-1.582340652,-1.031244484,-0.937034911,-0.802418024,-0.917699694
-0.431240417,-1.990946094,-1.582360026,-1.032008555,-0.945363173,-0.803309797
-0.763753668,-0.432543943,-1.990945686,-1.582855688,-1.040659939,-0.946297169
-0.554745339,-0.765129768,-0.432618982,-1.991242356,-1.593381183,-1.041622083
-0.355237388,-0.556075821,-0.765188705,-0.4336746,-2.003157278,-1.594506589
-0.298235117,-0.356524326,-0.556144879,-0.766082352,-0.440290312,-2.004403722
-0.95376124,-0.299509613,-0.356603045,-0.557140336,-0.773828994,-0.441075121
-1.913299477,-0.955178811,-0.299591092,-0.357695685,-0.564176108,-0.774712322
-0.364737767,-1.914926477,-0.955228547,-0.300711498,-0.364052899,-0.56499751
-0.34573701,-0.366026778,-1.91492975,-0.95602964,-0.306874839,-0.364815189
-0.383738524,-0.347021873,-0.366105037,-1.915263441,-0.964422526,-0.30762024
-0.184230574,-0.385031682,-0.347101053,-0.367193049,-1.926919865,-0.965362152
-0.108227545,-0.185480187,-0.385109021,-0.34819832,-0.373582575,-1.92814379
-0.868257832,-0.10946057,-0.185567187,-0.386187778,-0.354523222,-0.37434768
-1.856297206,-0.869656741,-0.10955125,-0.186743126,-0.392641929,-0.355282697
0.110281162,-1.857911764,-0.869710618,-0.110764211,-0.19251872,-0.393412663
0.357291006,0.109095829,-1.857917797,-0.87055336,-0.116281307,-0.193230342
0.46179517,0.356159585,0.108994568,-1.858279255,-0.878655437,-0.116970411
0.157783055,0.460686559,0.356046363,0.107675169,-1.869741805,-0.879569728
-0.317235874,0.15660809,0.460568276,0.354606643,0.102901256,-1.870948842
-0.887258589,-0.318514517,0.156504528,0.459077651,0.350672848,0.102276893
-1.751793041,-0.888661646,-0.318595077,0.155161991,0.455499291,0.350121672
0.480795927,-1.75338479,-0.888714603,-0.319706227,0.150549639,0.454979078
0.499796685,0.479691463,-1.753395884,-0.889548089,-0.325934192,0.149939351
0.566299335,0.498696367,0.47957226,-1.753808247,-0.89771479,-0.326685223
0.52829782,0.565213532,0.498576244,0.47807238,-1.764915362,-0.898634711
0.271787598,0.527203724,0.565090189,0.497067108,0.474558644,-1.766091435
-1.001263133,0.270637516,0.52708222,0.563548659,0.493617997,0.474044061
-1.96080137,-1.002691071,0.270528434,0.525559202,0.560325734,0.493109044
0.433294034,-1.962438738,-1.002738508,0.269130364,0.522207027,0.559836484
0.433294034,0.432179202,-1.96243971,-1.003516462,0.264905758,0.521706518
0.566299335,0.432179202,0.432062299,-1.962750263,-1.012070909,0.264329248
0.642302363,0.565213532,0.432062299,0.430585558,-1.974568248,-1.013024609
0.214785327,0.641233149,0.565090189,0.430585558,0.426910261,-1.975806248
-1.08676654,0.213622803,0.641106126,0.563548659,0.426910261,0.426381603
-2.008303263,-1.088213141,0.213516481,0.639527574,0.560325734,0.426381603
0.509297063,-2.009950998,-1.088256437,0.212146177,0.636563147,0.559836484
0.708805013,0.508198819,-2.009949671,-1.088992741,0.207727699,0.636096416
1.221825457,0.707750314,0.508078236,-2.010237085,-1.097837999,0.2071343
1.145822429,1.22088273,0.70762007,0.506564473,-2.022216631,-1.098817032
0.46179517,1.144863113,1.220727644,0.706009124,0.503147674,-2.023468705
-0.21273171,0.460686559,1.144711707,1.2188668,0.703270883,0.502641535
-1.865797584,-0.213987543,0.460568276,1.142887885,1.217873421,0.702823856
0.499796685,-1.867414216,-0.214073163,0.459077651,1.141636008,1.217578396
0.39529252,0.498696367,-1.867419789,-0.215235219,0.455499291,1.141318464
0.727805771,0.394169394,0.498576244,-1.867776619,-0.22110775,0.454979078
0.803808799,0.726755219,0.394054331,0.497067108,-1.879271482,-0.221827817
0.756306906,0.802774836,0.726624055,0.3925961,0.493617997,-1.880481333
-0.678250261,0.755262575,0.802639991,0.725003853,0.388791554,0.493109044
-1.495282819,-0.679607698,0.755130031,0.800982768,0.722330236,0.388251638
0.509297063,-1.496818583,-0.679670776,0.753495946,0.798567649,0.721888839
1.060319021,0.508198819,-1.496842097,-0.680606073,0.750919266,0.798148771
0.566299335,1.059341043,0.508078236,-1.497379409,-0.688061904,0.750486314
0.423793656,0.565213532,1.059193778,0.506564473,-1.507614094,-0.688919899
0.32878987,0.42267675,0.565090189,1.057411606,0.503147674,-1.508714166
-0.668749882,0.327652229,0.422560307,0.563548659,1.055868918,0.502641535
-1.713791527,-0.670105246,0.327540386,0.421088193,0.560325734,1.055526041
-0.659249503,-1.715374982,-0.670168784,0.32611455,0.417380584,0.559836484
0.015277376,-0.660602794,-1.715387915,-0.671108709,0.322083818,0.416849112
0.39529252,0.014071308,-0.660666792,-1.715818789,-0.678532227,0.321524197
0.433294034,0.394169394,0.013974647,-0.661611344,-1.726796656,-0.679387407
0.471295549,0.432179202,0.394054331,0.012701526,-0.669002551,-1.727961469
-0.678250261,0.470189011,0.432062299,0.3925961,0.007604489,-0.669854916
-1.457281305,-0.679607698,0.470070268,0.430585558,0.388791554,0.006951979
0.604300849,-1.458808774,-0.679670776,0.468575015,0.426910261,0.388251638
0.081780027,0.603223341,-1.458834129,-0.680606073,0.465028967,0.426381603
0.385792141,0.080588473,0.603098157,-1.459389951,-0.688061904,0.464511569
0.157783055,0.384666941,0.080488592,0.601538116,-1.469495387,-0.688919899
0.993816371,0.15660809,0.384552339,0.079183076,0.59844444,-1.4705842
-0.649749125,0.992823879,0.156504528,0.383098736,0.074312226,0.59796645
-1.875297963,-0.651100342,0.992679833,0.155161991,0.379261878,0.073679419
0.26228722,-1.876916668,-0.6511648,0.990930055,0.150549639,0.378719146
0.518797442,0.261135064,-1.876921781,-0.65211398,0.989161182,0.149939351
0.718305392,0.517701271,0.261026442,-1.877273983,-0.659472874,0.9887986
0.385792141,0.717252766,0.517580228,0.259632999,-1.888801159,-0.660322424
0.12928192,0.384666941,0.717122062,0.516061837,0.255376082,-1.890013825
-1.124768054,0.128100734,0.384552339,0.715506489,0.51267735,0.254796757
-1.780294177,-1.126222949,0.127998552,0.383098736,0.71280056,0.512174027
0.699304635,-1.781892147,-1.126264405,0.126669898,0.379261878,0.712356348
0.480795927,0.698247862,-1.78190186,-1.126982198,0.121960609,0.378719146
1.041318264,0.479691463,0.698118078,-1.78230034,-1.135956705,0.121341876
1.012817128,1.040336139,0.47957226,0.69651176,-1.793504392,-1.136946998
0.718305392,1.011828783,1.040189794,0.47807238,0.693741206,-1.79468891
-0.725752153,0.717252766,1.011683818,1.038416877,0.474558644,0.693291365
-1.666289634,-0.727119959,0.717122062,1.009924784,1.036809565,0.474044061
0.585300092,-1.667862721,-0.727180737,0.715506489,1.008220535,1.036461058
0.699304635,0.584218436,-1.667877955,-0.728092895,0.71280056,1.007863583
0.480795927,0.698247862,0.584094173,-1.668331967,-0.735710287,0.712356348
0.366791384,0.479691463,0.698118078,0.582543388,-1.679148273,-0.736582356
0.376291763,0.365662037,0.47957226,0.69651176,0.579385087,-1.680299012
-0.754253289,0.375164489,0.365548355,0.47807238,0.693741206,0.578901467
-1.789794555,-0.755627316,0.375050347,0.364104007,0.474558644,0.693291365
0.19578457,-1.791394599,-0.755686713,0.373601372,0.360202524,0.474044061
0.566299335,0.194617899,-1.791403852,-0.756584988,0.369732201,0.359654163
0.794308421,0.565213532,0.194512497,-1.791797704,-0.764299317,0.369186655
0.442794413,0.793272384,0.565090189,0.193151449,-1.803034069,-0.765179831
0.423793656,0.441681654,0.793137999,0.563548659,0.188668345,-1.804221401
-0.763753668,0.42267675,0.441564292,0.791485404,0.560325734,0.188069317
-1.666289634,-0.765129768,0.422560307,0.440082922,0.789037973,0.559836484
0.680303878,-1.667862721,-0.765188705,0.421088193,0.436439937,0.788616279
0.87031145,0.679242958,-1.667877955,-0.766082352,0.417380584,0.435914095
0.566299335,0.869292001,0.679114094,-1.668331967,-0.773828994,0.416849112
0.889312207,0.565213532,0.869153936,0.677517031,-1.679148273,-0.774712322
0.841810314,0.888296905,0.565090189,0.867464319,0.674681853,-1.680299012
-0.564245717,0.840784644,0.88815792,0.563548659,0.865275385,0.674226382
-1.571285848,-0.565578273,0.84064796,0.886459047,0.560325734,0.864876211
-0.070226031,-1.5728382,-0.565646871,0.838972226,0.884334739,0.559836484
-0.051225274,-0.071450761,-1.572858034,-0.566637701,0.836686356,0.883941194
0.072279648,-0.052445857,-0.071543282,-1.573358324,-0.573705785,0.836278737
0.138782298,0.071086021,-0.052539298,-0.072774754,-1.583851507,-0.574530001
-0.013223759,0.137603186,0.0709866,-0.053780025,-0.0781626,-1.584974097
-0.944260861,-0.014436049,0.137500544,0.069685712,-0.059103247,-0.078840445
-1.69479077,-0.945676358,-0.014531329,0.136167262,0.064782549,-0.059775462
-0.754253289,-1.696370078,-0.945726555,-0.015790567,0.131490286,0.064146927
-0.773254046,-0.755627316,-1.696383931,-0.946532275,-0.02098454,0.130874368
-0.934760482,-0.77463222,-0.755686713,-1.69682406,-0.954892849,-0.021645496
-0.839756697,-0.936173906,-0.774690697,-0.756584988,-1.707737303,-0.95582966
-0.801755182,-0.841149385,-0.936224563,-0.775579717,-0.764299317,-1.708896487
